t-SNE 1,t-SNE 2,Class
-1.9730783,14.45778,procera
29.739279,-9.601572,procera
-2.9425201,4.1366925,procera
-24.128227,7.0433693,procera
-4.4621716,9.950168,procera
-6.569697,9.493267,procera
31.72087,-9.741067,procera
-11.480585,-4.9429193,procera
0.3465755,8.160157,procera
-21.214075,2.123598,procera
19.246355,10.694529,procera
-12.707713,2.0019653,procera
0.7395259,-1.7523142,procera
-3.2460303,11.574579,procera
-16.505476,2.8419366,procera
13.222279,7.813968,procera
-3.8080733,8.513335,procera
-21.534397,11.550489,procera
-12.312577,-5.3477654,procera
2.2268326,7.6606874,procera
9.985837,1.5469918,procera
14.685689,3.1432683,procera
-2.5735202,4.2566695,procera
-7.995523,10.007379,procera
2.3309474,7.5551767,procera
3.2911794,6.9240637,procera
13.040633,2.8931432,procera
20.759998,-4.442179,procera
-3.3518665,2.2828186,procera
-2.211147,4.747579,procera
19.358986,-2.2788618,procera
-20.932169,4.00894,procera
11.613775,-0.59873253,procera
30.837269,-10.070584,procera
8.770002,-1.4382373,procera
-3.0209587,-7.268542,procera
-6.28465,2.6419723,procera
-22.589842,1.2405356,procera
-4.247842,2.9538848,procera
-17.980684,14.048133,procera
-0.4216943,-6.1133714,procera
-7.7388263,3.1664822,procera
10.262412,2.0941274,procera
13.763735,3.8546133,procera
-3.449551,11.6009,procera
-4.247105,11.827799,procera
-0.35578057,2.205674,procera
28.0717,-6.7404604,procera
19.854465,-3.8657207,procera
11.638715,-2.3656597,procera
13.399436,-3.32593,procera
30.61432,-10.481519,procera
2.3963587,-2.6784751,procera
-8.612474,-12.848418,procera
-17.534363,1.5448608,procera
7.9100156,-5.0585666,procera
-15.253903,10.708589,procera
7.4536843,8.324874,procera
-19.443645,14.021643,procera
18.827116,3.826253,procera
-7.46189,2.8304005,procera
-2.9356465,9.253484,procera
1.8843281,-7.877479,procera
-9.563689,2.1583147,procera
-5.1203055,9.122625,procera
9.711637,-0.7637601,procera
13.9272585,2.3677328,procera
-5.469864,11.67651,procera
-22.219995,-0.9316832,procera
13.124998,-7.441057,procera
-2.271791,10.97099,procera
-2.2080328,-1.0196888,procera
18.435354,-2.1383295,procera
-16.795788,7.7207026,procera
-5.0662274,11.48461,procera
-1.8390268,13.096416,procera
-3.84576,6.668266,procera
17.780586,-3.762673,procera
12.061614,0.8236889,procera
-3.7226074,8.881685,procera
1.65603,1.9922705,procera
-18.937233,1.1910799,procera
-8.566316,6.184186,procera
7.8669457,-4.987259,procera
-20.74851,4.7460713,procera
9.437714,-2.2820046,procera
-0.5117656,-4.9686484,procera
-0.6862497,5.9301653,procera
-7.056036,6.936562,procera
-3.0534363,9.282452,procera
-1.9649595,13.608413,procera
11.818482,0.30734637,procera
-3.2391288,11.419194,procera
18.160809,-3.8457594,procera
30.41092,-10.858672,procera
29.090303,-10.21584,procera
-17.186674,9.945847,procera
-1.9098188,12.579743,procera
-0.7852205,6.406289,procera
2.5442731,-8.232545,procera
0.18277717,-14.103443,procera
17.774405,-4.6616573,procera
-4.655385,12.659625,procera
31.081942,-9.779405,procera
-7.204712,1.5880449,procera
-13.218563,2.7928512,procera
-20.04748,9.019973,procera
21.06271,-5.84411,procera
22.827408,-5.175868,procera
-6.657413,4.568337,procera
9.695612,-0.35342574,procera
-21.499777,11.4683485,procera
-19.493263,10.763454,procera
26.097631,-6.7526355,procera
1.236137,11.443909,procera
17.709984,-0.18280753,procera
2.477111,4.114527,procera
5.1865835,0.34960014,procera
-2.6593816,4.476263,procera
19.04322,10.767416,procera
6.704269,1.943474,procera
31.815474,-9.432692,procera
10.326012,-5.0097294,procera
3.891984,0.30791005,procera
-2.672017,9.26263,procera
-3.3200629,8.639463,procera
-1.684489,-8.025072,procera
-13.546452,2.3130202,procera
31.98933,-12.939626,procera
-4.2727766,0.7834425,procera
-3.6839907,4.243565,procera
-2.3659909,-2.7926939,procera
8.785174,-2.8621206,procera
31.610922,-7.9613023,procera
-2.5296414,9.830511,procera
12.657942,-6.855682,procera
-5.1267443,12.058238,procera
-17.552208,-0.09809712,procera
-10.525151,8.694098,procera
9.949782,-1.04548,procera
-7.8129187,2.5945072,procera
7.2606344,0.0020636753,procera
-7.3819366,-7.713446,procera
27.92702,-7.099306,procera
19.43848,-3.9932084,procera
-5.4703712,10.47643,procera
27.369251,-8.674867,procera
9.172652,-2.5447283,procera
30.332361,-10.192776,procera
5.578998,-6.9168625,procera
-16.828085,12.71511,procera
-7.9849563,9.755218,procera
21.182795,-6.455528,procera
7.0600843,-1.9230922,procera
-9.473013,7.29042,procera
-11.069592,11.131071,procera
0.15372603,-7.9484982,procera
1.2108797,2.4525223,procera
19.632862,1.1888369,procera
-17.032463,1.2808411,procera
16.48763,-4.3326535,procera
9.021718,5.056423,procera
13.793574,4.065864,procera
0.086712964,-5.540315,procera
19.47975,1.334304,procera
-14.57604,9.565455,procera
-1.1676013,13.216783,procera
-9.956838,8.0803795,procera
4.1804047,1.9693968,procera
14.639324,2.981783,procera
-16.125315,2.1198826,procera
-20.11449,3.977648,procera
29.804287,-7.5848765,procera
-2.9526353,12.973687,procera
3.7379262,5.1874375,procera
19.925638,-5.2415442,procera
-23.487774,3.6894658,procera
3.1469169,-1.9163375,procera
-10.221218,0.18750487,procera
3.2747655,2.0529346,procera
-7.9452863,6.0242243,procera
-2.3367,3.2053938,procera
7.766398,-7.680695,procera
9.491397,-3.7030005,procera
-3.388446,11.733762,procera
31.073597,-9.64669,procera
3.138557,2.9940536,procera
14.637658,-4.6624117,procera
0.98309094,9.048532,procera
-0.19783457,4.3487487,procera
0.7641224,1.1889606,procera
-3.1469016,-1.8201077,procera
30.422483,-9.911092,procera
7.4218936,-3.1326883,procera
14.290216,2.102658,procera
7.7044687,2.6762676,procera
30.059048,-8.841941,procera
3.3106835,7.067455,procera
-7.0050025,6.799265,procera
6.8415666,-8.177555,procera
11.161243,-8.284176,procera
12.95115,-7.961807,procera
-18.988922,6.924753,procera
0.90018225,5.1122565,procera
4.833117,2.5473576,procera
28.604671,-10.112747,procera
-11.985164,-5.3345475,procera
-19.452208,13.800412,procera
-7.4976273,2.9347591,procera
8.867614,-2.3545883,procera
-5.1715426,6.0217133,procera
-5.4680037,9.178293,procera
-8.105427,2.0487716,procera
0.40399274,3.6243508,procera
-15.97012,10.202556,procera
19.285389,-3.9751623,procera
-19.040218,0.79159564,procera
14.17807,2.9738512,procera
9.704548,-2.3240583,procera
-21.969818,2.4936883,procera
-1.0833076,11.257547,procera
4.4906774,7.936915,procera
-7.517802,3.7779953,procera
-8.880427,1.456926,procera
-9.5224495,3.479467,procera
12.6111145,4.6971307,involutus
2.5417671,-6.664239,involutus
-14.072936,3.9252784,involutus
-8.611926,3.030162,involutus
20.217577,-3.2616904,involutus
-0.5574543,-1.2360379,involutus
-23.381504,3.642599,involutus
5.2326703,3.559531,involutus
-5.8715143,-0.77625966,involutus
-9.269299,3.0951233,involutus
-10.7975025,7.845597,involutus
-16.760113,8.456389,involutus
-15.083017,4.3264227,involutus
-11.239072,2.8117776,involutus
5.5048203,0.6313748,involutus
0.633424,2.763058,involutus
10.517012,-0.4361399,involutus
-10.594627,-1.6027645,involutus
12.299486,1.1729392,involutus
-14.264145,-7.7026997,involutus
-11.975378,-2.7227497,involutus
-10.773147,8.007634,involutus
-19.840733,-1.2705398,involutus
-10.398588,8.070943,involutus
2.1110132,6.249963,involutus
8.472415,-6.686421,involutus
2.8569133,-5.734583,involutus
6.9739747,-3.0644624,involutus
-15.675489,-4.123044,involutus
19.244217,10.026795,involutus
2.2306035,-0.30770338,involutus
-3.083706,13.439362,involutus
11.175186,-3.0978832,involutus
9.675459,-2.1657093,involutus
12.311255,-2.0242755,involutus
-14.371506,0.76681674,involutus
9.938396,-2.392582,involutus
-9.504965,-0.28670877,involutus
-1.2096298,2.5017333,involutus
-6.98992,5.855755,involutus
-18.995243,11.938631,involutus
5.8910756,-1.2170458,involutus
9.081268,-3.3933268,involutus
-0.43356085,6.832921,involutus
1.6769111,1.1802764,involutus
-2.0215065,-1.0673817,involutus
12.849864,1.2411081,involutus
-8.417775,-2.020716,involutus
17.205273,-10.932599,involutus
8.956863,8.820363,involutus
9.592198,-0.94992816,involutus
-16.946636,6.5394354,involutus
12.520412,-2.7325225,involutus
-20.196165,7.187251,involutus
19.225098,-3.2078586,involutus
21.131548,-3.768273,involutus
-14.326748,-10.075916,involutus
8.912871,-3.3483827,involutus
19.142418,-2.5252848,involutus
10.449729,-0.36007738,involutus
-3.1581905,3.8987675,involutus
1.4147342,-5.9164267,involutus
-10.646782,8.1064825,involutus
-9.466291,-9.213229,involutus
9.352567,-6.241669,involutus
-6.6067963,3.7264178,involutus
-12.31835,10.530821,involutus
6.103059,0.37825808,involutus
7.5604224,2.7166073,involutus
-12.957914,-7.846561,involutus
-5.9734893,-13.229532,involutus
9.5306,-3.9366162,involutus
-3.8019102,-3.018199,involutus
-11.743634,-7.586637,involutus
-1.6419588,8.033657,involutus
-16.134457,-4.8340173,involutus
-10.061204,-13.333307,involutus
11.224006,1.160709,involutus
5.572443,-2.318402,involutus
-13.79517,3.6000316,involutus
-9.344699,5.0329666,involutus
-1.4403589,-5.34207,involutus
-7.979723,11.399726,involutus
-2.39265,5.1461716,involutus
-18.405088,0.8814246,involutus
3.732147,3.5241458,involutus
-16.162676,6.9759064,involutus
22.665087,-3.7643497,involutus
4.4122343,0.9116903,involutus
2.3955584,10.404722,involutus
-13.28835,8.331737,involutus
-10.787727,10.217014,involutus
32.99062,-9.356434,involutus
-6.2260933,-7.4405017,involutus
-1.731191,16.789558,involutus
-6.1998425,10.900749,involutus
-6.9807324,-4.2581534,involutus
-22.28397,7.3617067,involutus
5.9208403,-1.8064668,involutus
19.321548,10.315684,involutus
19.036787,-3.685338,involutus
-2.3714757,3.2218134,involutus
7.397723,-11.796686,involutus
-6.9576526,2.166415,involutus
-12.5796995,6.509447,involutus
-18.39595,13.764229,involutus
17.749832,-4.830095,involutus
0.81690127,-12.860363,involutus
6.2638807,-0.036715824,involutus
-5.2701397,2.5158792,involutus
0.6378903,1.9445722,involutus
19.793228,-5.0518603,involutus
-5.1738853,9.106864,involutus
9.614616,-2.6192915,involutus
4.5115085,-12.035091,involutus
10.378041,-3.0340967,involutus
18.477415,4.2153316,involutus
-12.601525,15.601718,involutus
9.215111,-7.6366563,involutus
8.243674,0.20512523,involutus
-1.9808092,10.248308,involutus
-6.0829926,-4.4403787,involutus
-18.770203,3.5316665,involutus
-13.732649,6.1216726,involutus
-7.6283226,-8.792401,involutus
6.233888,7.4847126,involutus
27.885147,-7.02558,involutus
11.520506,-1.4520321,involutus
-4.260465,-2.128594,involutus
-2.4154744,-6.748875,involutus
-4.649983,-9.34425,involutus
9.290461,-10.772746,involutus
2.4364378,9.616194,involutus
-21.608599,5.413951,involutus
-2.8804502,6.533558,involutus
-7.0725646,0.71127695,involutus
-0.5461071,8.997659,involutus
-6.092578,1.4384967,involutus
-11.844787,-12.991545,involutus
-0.9708422,1.487161,involutus
13.391159,7.1229115,involutus
2.9318333,-5.1194854,involutus
-15.636303,4.986354,involutus
14.835437,2.141821,involutus
-1.268147,0.6537094,involutus
-9.43288,-1.514368,involutus
6.252573,10.402651,involutus
31.123928,-8.216999,involutus
-3.1634078,-2.4333267,involutus
30.039988,-7.5994267,involutus
4.5868545,-15.294955,involutus
6.6512156,2.5990987,involutus
5.115474,-0.5569832,involutus
2.4547932,-0.3445519,involutus
15.889827,-2.5040445,involutus
-1.2021595,-0.9329124,involutus
12.899274,3.793659,involutus
-0.6357906,5.3845043,involutus
-10.613347,-7.3655515,involutus
11.674576,-5.143402,involutus
-0.7018144,-1.8022335,involutus
8.0617485,-3.7512372,involutus
-9.205208,3.3384585,involutus
-8.595617,-5.168222,involutus
6.3628235,-1.3941653,involutus
20.404387,-4.4600873,involutus
-20.180271,6.254484,involutus
-15.456355,0.4693069,involutus
16.078947,2.3130937,involutus
-14.997887,4.751599,involutus
4.2609134,-1.2559779,involutus
16.344954,0.66941637,involutus
-7.965067,-2.3605595,involutus
-19.462807,11.962171,involutus
3.370681,-2.5094619,involutus
12.928292,-6.707355,involutus
1.1164782,13.916229,involutus
-13.739742,11.265795,involutus
4.5925117,-15.284144,involutus
-11.289107,10.002992,involutus
-7.5045924,5.138652,involutus
8.711282,-4.046384,involutus
8.196685,-0.08146883,involutus
8.164297,5.722459,involutus
-7.5163355,9.294268,involutus
-5.877266,17.083412,involutus
-15.635274,-2.7889729,involutus
3.7555141,-6.3876047,involutus
-5.476855,2.1688604,involutus
-8.199434,-5.892521,involutus
-16.503212,1.746883,involutus
-8.097836,-10.299959,involutus
-5.9480367,-13.202381,involutus
-9.9254465,17.218218,involutus
-14.457187,2.7147436,involutus
-2.1149473,-9.817615,involutus
-17.449036,0.92917746,involutus
5.0761685,-3.950413,involutus
-21.210917,-2.8020191,involutus
3.752975,2.4755344,involutus
11.454817,-9.303807,involutus
-7.4588313,8.591932,involutus
4.9692187,-1.7483501,involutus
-21.321007,2.847456,involutus
16.993137,-6.4969597,involutus
-18.443464,-1.7920808,involutus
-0.82480186,-2.3378074,involutus
29.227476,-9.519924,involutus
-12.266258,-8.154036,involutus
13.49972,-2.228504,involutus
-20.746021,7.656506,involutus
-1.3283128,-14.351185,involutus
18.772707,11.258918,involutus
11.163785,-5.8228164,involutus
-4.894171,2.7703912,involutus
3.4514964,-7.563307,involutus
4.9804053,9.783793,involutus
11.564703,-3.744879,involutus
-7.3365827,-5.9657884,involutus
-7.9618106,12.712975,involutus
-1.0175736,0.27430764,involutus
-12.301881,-7.8007317,involutus
21.260563,-6.5696626,involutus
-1.368981,8.871058,involutus
31.410982,-7.6303277,involutus
14.25616,-4.9596834,involutus
0.59690064,7.7731395,involutus
-16.896313,9.143701,involutus
-18.055515,8.745397,involutus
-3.876325,-0.21324916,involutus
0.39585721,8.103276,involutus
6.003395,8.334301,involutus
-10.899244,-6.985996,involutus
-0.33725187,5.806196,involutus
-13.9208145,-3.8786898,involutus
-15.513185,7.5189524,involutus
-10.533412,2.165544,involutus
-3.8834753,0.8689315,involutus
9.793821,-3.12528,involutus
3.9229522,2.952304,involutus
-5.5342784,-2.4574304,russula
4.389038,-1.9406314,russula
-16.261204,5.2308755,russula
0.37006694,-3.2853475,russula
-17.253716,5.19059,russula
-2.0973668,-8.19118,russula
-13.730402,1.1057174,russula
-3.933188,-7.693947,russula
-7.3276315,-0.46500212,russula
-2.814972,-4.1846356,russula
-7.7445674,-1.52598,russula
8.261535,-1.7390869,russula
15.950832,-5.536623,russula
7.2360644,-0.5322322,russula
-3.0277727,6.7133493,russula
-1.6919969,1.2846637,russula
-8.6392975,0.65237164,russula
5.7238135,4.8710375,russula
1.8076013,-11.552865,russula
8.486055,-4.094857,russula
-10.927051,6.1481957,russula
12.486933,-6.825578,russula
-1.0752587,-5.9760194,russula
-7.9955792,-2.5366127,russula
-4.141402,-6.231452,russula
-18.380783,1.0814266,russula
-19.311886,4.3525844,russula
-5.9031744,-11.070211,russula
-16.128984,7.069088,russula
-19.048716,12.206914,russula
7.3199477,-7.198418,russula
3.5252109,-1.1996462,russula
9.265946,-1.2844943,russula
-2.607692,-1.8062972,russula
-0.029515022,-6.458199,russula
1.8408784,3.6524,russula
-6.6790705,1.8408365,russula
-13.785598,1.8115948,russula
-21.312498,2.3228004,russula
-0.45285946,1.8106045,russula
3.16897,6.1098895,russula
1.7284447,-2.2846498,russula
-4.828423,7.080734,russula
-12.542177,-0.9021252,russula
2.6400926,-0.34061214,russula
-23.175407,3.646579,russula
2.6543782,0.1874198,russula
-19.11805,10.792389,russula
6.159274,1.7705683,russula
-8.241202,7.87241,russula
-20.015055,0.6828844,russula
6.6643,6.288258,russula
-2.741046,2.4403458,russula
-7.8089905,-4.829184,russula
-10.184916,10.0978775,russula
10.186421,4.571499,russula
4.006803,-5.970188,russula
7.7812357,1.3467219,russula
-5.0002866,-1.5888879,russula
9.104702,-12.359875,russula
11.184442,-4.6199403,russula
-1.6107577,-0.081644684,russula
-20.238749,-5.5319805,russula
-3.7901266,-1.7766813,russula
-24.394249,0.8001884,russula
0.7051159,8.004753,russula
-11.682012,11.606133,russula
-4.5846186,7.201293,russula
0.15746811,15.154281,russula
-16.165161,3.3617048,russula
-0.34501666,1.8090692,russula
1.1027184,8.674112,russula
-4.9885755,12.213612,russula
-13.425556,10.305216,russula
-1.8122762,2.834191,russula
-13.9393215,-2.443565,russula
2.4103954,13.487194,russula
31.934,-9.625371,russula
-10.134531,9.383481,russula
-3.978624,-4.290956,russula
-15.488014,5.6583543,russula
-3.3694253,6.941335,russula
-2.247802,9.96777,russula
-10.018441,-7.2413054,russula
18.782145,4.4935584,russula
0.5679315,-2.9197795,russula
-16.128683,2.189134,russula
5.071069,5.266496,russula
-13.957716,6.824685,russula
-4.0798817,-9.431273,russula
6.525001,4.972709,russula
-6.2446427,0.46713236,russula
1.7138807,-5.4514136,russula
-12.807465,-1.0455439,russula
-17.985678,1.6381885,russula
-9.265617,4.511737,russula
-5.6046295,7.9379277,russula
-9.758482,-9.3746395,russula
-19.679054,4.114345,russula
-9.392065,2.0029728,russula
-2.4340036,0.18793769,russula
-22.355856,4.9523616,russula
2.2373989,1.440161,russula
2.9314542,-13.902283,russula
-17.593233,7.9304447,russula
17.694025,0.121110074,russula
-15.209434,8.066655,russula
13.534691,-10.038125,russula
-19.259298,6.1260314,russula
14.19854,-1.1681864,russula
-10.18434,1.4332564,russula
10.266487,0.18618515,russula
-14.110174,16.485157,russula
3.4375114,11.928644,russula
-5.233376,8.527379,russula
1.1856157,11.694707,russula
-22.382328,3.8150342,russula
-1.0040915,3.81548,russula
-0.045754723,5.196294,russula
-23.446497,3.8261971,russula
-0.8758562,1.4108567,russula
-3.1879044,-6.732815,russula
-8.2379875,14.85879,russula
-23.893383,2.3249419,russula
-19.913027,2.7326865,russula
13.665965,6.6004357,russula
9.188245,1.5311375,russula
-5.8200035,0.8975584,russula
-19.89476,-2.4778478,russula
-4.932719,-1.5868418,russula
-20.194511,5.4357443,russula
-11.996029,6.4039555,russula
-6.4263015,12.031883,russula
7.858838,2.10391,russula
2.0855796,-1.1241146,russula
-9.864614,-9.294232,russula
4.5486093,6.189772,russula
-21.468248,3.1323981,russula
1.9107023,8.900022,russula
16.731518,1.7692379,russula
-19.124426,4.644226,russula
1.1584531,-0.3719496,russula
-16.871794,6.426425,russula
-18.08423,4.696864,russula
-10.502085,-6.0259185,russula
-23.041986,0.23278032,russula
19.074007,9.951631,russula
14.938585,-3.5703418,russula
-4.928522,0.84184897,russula
-6.500129,11.826145,russula
-4.7982674,1.4151,russula
-17.202227,-1.0182511,russula
-3.8660164,-13.047872,russula
-14.005452,16.497911,russula
-0.3762731,0.98325735,russula
19.847979,0.3045284,russula
-11.133719,7.514292,russula
-13.803198,10.39299,russula
-13.515683,4.4728336,russula
-10.129313,-1.7840726,russula
-9.069992,2.2580957,russula
-21.819033,3.9130282,russula
-12.855889,3.7589061,russula
10.854999,-2.5384722,russula
-5.3500466,-5.3126254,russula
-18.086603,2.602587,russula
22.40885,-2.9643114,russula
-1.3424692,-6.5375447,russula
24.152355,-6.6403527,russula
25.001066,-4.317679,russula
-12.391741,4.5413675,russula
-22.747469,3.5901096,russula
-13.750268,-1.0423656,russula
-12.465511,2.2337658,russula
-2.3778214,-6.1410294,russula
0.9777191,-6.045672,russula
-10.97921,0.85594106,russula
-17.783173,6.073286,russula
16.1395,-2.4286723,russula
10.659714,-5.115459,russula
19.26853,10.292758,russula
-9.777703,0.34286657,russula
28.645063,-8.012594,russula
-6.143653,-2.9506319,russula
10.298851,-2.597659,russula
-0.6416403,-2.7714167,russula
-9.0524025,-5.079556,russula
-12.578697,10.785384,russula
20.585825,-2.552341,russula
19.188225,9.60356,russula
-2.0307622,-8.811941,russula
-1.3659486,-6.770194,russula
-4.8165445,-0.31284675,russula
8.707649,-10.09354,russula
-8.9949665,11.0230665,russula
-7.918073,-5.8036633,russula
-2.723617,1.2311815,russula
-7.4334607,9.913743,russula
19.87919,0.341632,russula
-16.667034,5.646985,russula
-14.893726,3.8214738,russula
-16.735075,-8.53004,russula
-2.425884,0.23263036,russula
-5.0026813,-9.277331,russula
-22.126509,1.9638717,russula
9.590123,0.3784189,russula
2.9559596,-0.0769338,russula
5.2205634,2.15836,russula
32.214333,-5.238168,russula
-16.097816,5.5429416,russula
2.1161232,0.4304354,russula
5.0236106,5.1713443,russula
-10.673923,-5.2318244,russula
-19.103573,7.043534,russula
-19.66502,2.455826,russula
-20.348333,0.89199686,russula
9.850518,-11.198613,russula
4.1803155,3.2654393,russula
-6.8775363,-0.41875377,russula
-22.864454,3.5299063,russula
19.869373,0.32691875,russula
-20.582993,-0.24846697,russula
-18.612673,1.8365546,russula
-1.8801022,1.662247,russula
-1.236451,-9.707459,russula
-18.144596,1.523021,russula
-17.07799,-3.095413,russula
-15.723219,4.138098,russula
-1.3844788,1.4734907,russula
5.827058,-0.848695,russula
-21.317055,1.2814614,russula
-11.101073,6.141128,russula
7.649563,-0.9347561,russula
-8.851819,14.079552,russula
30.356226,-8.403866,russula
-5.62111,7.4870825,russula
-11.080359,6.187424,russula
14.29207,-0.026649663,russula
6.608753,-0.515272,russula
-5.322207,-0.1450458,russula
