UMAP 1,UMAP 2,Class
-2.919103,6.081284,procera
-2.4159982,6.39571,procera
-1.3275391,8.299455,procera
-0.09086486,8.061653,procera
-1.0530934,8.14632,procera
4.507781,7.5675335,procera
-5.3422103,5.388253,procera
-3.5511556,5.549188,procera
4.418779,7.508626,procera
-4.0940084,7.338535,procera
-6.48529,6.0622187,procera
-3.4393694,6.1182604,procera
-3.931951,6.307309,procera
4.8092318,7.892067,procera
-4.955822,6.988881,procera
-3.225125,6.671751,procera
-7.0791345,6.1430917,procera
-0.04936417,10.3822155,procera
-5.7298536,6.9399514,procera
-3.2080588,7.8448424,procera
-3.1145437,6.196192,procera
-6.06691,6.536462,procera
-0.867606,7.1694336,procera
-3.3692143,6.5110784,procera
-5.367827,4.8675137,procera
-5.354939,7.0245733,procera
-4.2645793,7.2737026,procera
-1.1877221,8.030769,procera
-0.51989496,7.5853977,procera
-4.1964364,7.283211,procera
-4.6858335,6.1378765,procera
-3.3242362,7.1770744,procera
-3.4277155,7.1529737,procera
-0.600378,7.451495,procera
1.1180781,8.318814,procera
-3.9984522,7.466264,procera
-3.9448786,7.158687,procera
0.1746677,8.186513,procera
-6.9018865,5.8778443,procera
-0.78842515,7.819435,procera
4.5685096,7.5657187,procera
-1.5178797,8.407658,procera
-4.2954803,8.974703,procera
-3.9459724,7.1306367,procera
-7.2272124,6.1438556,procera
-3.9695587,7.112174,procera
-4.4014454,4.977723,procera
-3.7696319,8.421565,procera
-4.5917215,6.896109,procera
-1.7131851,7.8172007,procera
-0.43526095,7.291691,procera
-3.2600782,6.0490136,procera
-3.8281658,5.9848285,procera
-3.5551064,7.7687516,procera
3.9415832,7.903779,procera
0.757665,8.196523,procera
-0.8223518,8.112295,procera
-0.9423907,8.505492,procera
4.5862794,7.552466,procera
-2.34368,8.113072,procera
-4.380779,7.4843426,procera
-6.5691113,6.7689996,procera
-1.7736409,8.792132,procera
-4.915217,5.5683246,procera
-1.9989529,6.911918,procera
-4.3824434,4.8309164,procera
-0.1738233,9.703505,procera
-4.906598,7.0871844,procera
-3.1516855,6.7903743,procera
-3.4289336,9.14036,procera
-5.3160696,6.844578,procera
-3.9062521,6.571512,procera
-1.212168,8.406713,procera
-0.64404833,7.5474586,procera
-3.8624835,5.9327335,procera
-6.128061,6.9396057,procera
-0.7256255,8.923696,procera
-3.561621,6.1110024,procera
-3.9650218,6.6775208,procera
0.09986218,8.378847,procera
-5.712495,6.1342793,procera
-3.6862154,5.917655,procera
-3.1279166,5.73865,procera
-3.51373,6.76603,procera
0.023249801,8.151503,procera
-1.0463161,7.377617,procera
-3.5833309,6.2547297,procera
-2.700111,8.165522,procera
-6.922436,6.5364857,procera
-4.8018727,6.0290856,procera
-1.8313254,8.885981,procera
-6.912311,5.872746,procera
-1.5458368,7.8965416,procera
-3.4387329,8.813131,procera
-3.3472056,7.042475,procera
-3.968745,5.5306225,procera
-3.0828178,6.5619793,procera
-3.548961,5.587823,procera
-1.4752007,7.8128576,procera
-3.168526,6.2000875,procera
0.050644714,8.089312,procera
4.392155,7.70677,procera
4.198209,7.5939436,procera
-4.950556,5.328768,procera
-3.2379391,5.760199,procera
-3.4471595,6.8544464,procera
-3.3429086,9.17236,procera
-0.62880224,9.886744,procera
0.5836835,8.51873,procera
-3.652929,5.819948,procera
4.606667,7.576571,procera
-4.5332804,7.7032385,procera
-5.144501,6.7623253,procera
-5.8177066,5.1804533,procera
1.0163474,8.359811,procera
1.478004,8.372264,procera
-3.8677444,6.7535233,procera
-1.2249731,7.818507,procera
-5.473298,4.952943,procera
-5.6675553,5.021887,procera
3.5260499,8.004799,procera
-2.7428634,6.504864,procera
0.111853905,8.870453,procera
-3.0450013,7.4897,procera
-2.1675591,8.076003,procera
-4.503133,7.3102202,procera
-0.0026536495,10.460338,procera
-1.9048327,7.6370983,procera
4.779284,7.8332486,procera
-1.3488314,7.7088103,procera
-2.777445,8.010275,procera
-3.2213051,6.5745254,procera
-3.145851,6.5208898,procera
-3.9310355,9.3021,procera
-5.9242907,6.602832,procera
4.7468133,7.5717497,procera
-4.2066693,8.084139,procera
-4.653737,7.2512374,procera
-4.060725,8.521586,procera
-1.6190847,8.371224,procera
4.474509,8.090399,procera
-3.1391096,6.2858696,procera
-0.8321416,8.784823,procera
-3.7139158,5.866393,procera
-6.783029,6.9593515,procera
-5.191397,5.8808117,procera
-1.3300618,8.413257,procera
-4.618216,7.1361094,procera
-1.9349279,8.13213,procera
-4.0120664,4.7289023,procera
3.820403,7.959133,procera
0.7224648,8.111412,procera
-3.8043776,5.9891324,procera
3.815181,7.748568,procera
-1.7562757,8.555101,procera
4.4731526,7.5153146,procera
-3.1468291,9.318577,procera
-4.1992984,5.113175,procera
-4.404566,5.999965,procera
1.0893977,8.155956,procera
-1.8734287,8.469326,procera
-5.704298,6.675392,procera
-4.7259874,6.728674,procera
-3.3877099,9.196048,procera
-3.32194,7.788366,procera
0.22493951,9.196907,procera
-6.645221,6.854599,procera
0.11562371,8.472809,procera
-1.8309257,7.8925242,procera
-0.44184825,7.280631,procera
-3.260104,9.157845,procera
0.09629753,9.459353,procera
-5.071286,5.421274,procera
-2.7933614,5.768309,procera
-4.069996,6.9702373,procera
-2.3687139,7.3496046,procera
-0.48911813,7.5507555,procera
-6.2768383,6.715856,procera
-6.5844684,5.8348656,procera
4.0448675,7.884132,procera
-3.3523977,5.731795,procera
-2.806841,7.501901,procera
0.96939826,8.373271,procera
-7.5169315,5.8449454,procera
-2.803229,7.8841457,procera
-5.128485,8.024214,procera
-2.736264,7.353859,procera
-4.005334,6.2685738,procera
-3.9006698,7.38603,procera
-1.8570203,9.109872,procera
-1.4822623,8.690207,procera
-3.1632264,5.9543924,procera
4.6489725,7.6073256,procera
-2.502376,7.4504886,procera
-0.38673833,8.1212845,procera
-3.0742488,6.70037,procera
-3.7283113,7.384689,procera
-3.0580637,7.93002,procera
-3.7904077,7.099408,procera
4.5356245,7.4922247,procera
-1.9683955,7.7008743,procera
-0.42125815,7.6004796,procera
-1.921313,7.54464,procera
4.224912,7.6854386,procera
-3.4018743,7.1336756,procera
-4.0071807,5.6876364,procera
-2.2508442,8.85642,procera
-0.9571275,9.285929,procera
-1.2135484,9.163082,procera
-6.285786,5.2699714,procera
-3.2838473,6.9664445,procera
-2.5136552,7.5624514,procera
4.090188,7.5497923,procera
-5.1382337,7.049265,procera
-4.492449,4.7974315,procera
-4.933492,6.940778,procera
-1.5064684,8.190249,procera
-4.242201,6.639891,procera
-4.0307302,6.1783104,procera
-4.749476,7.1243653,procera
-3.4157398,7.609709,procera
-5.4272537,5.278712,procera
0.6404709,8.17929,procera
-6.883868,6.757349,procera
-0.42997336,7.410447,procera
-1.2058094,8.303419,procera
-7.1140175,5.95231,procera
-3.051396,6.1090755,procera
-2.45371,7.440503,procera
-4.9676094,6.892583,procera
-4.809388,7.935359,procera
-5.280198,7.026636,procera
-0.5291386,7.52867,involutus
-3.0711508,8.480574,involutus
-5.6495686,6.299342,involutus
-5.28257,6.7326236,involutus
0.63621634,8.025544,involutus
-3.6130576,8.131888,involutus
-7.493709,5.849724,involutus
-2.8271835,7.8624754,involutus
-4.5739384,8.198651,involutus
-5.3260775,6.9672017,involutus
-5.000898,6.2901497,involutus
-5.6912146,5.7144065,involutus
-5.9016104,6.079659,involutus
-5.4026055,7.82324,involutus
-2.309661,8.426359,involutus
-3.2419734,7.3725715,involutus
-1.1707416,7.957448,involutus
-5.0252466,8.196021,involutus
-0.94606084,7.528006,involutus
-4.986991,8.248624,involutus
-4.8620634,8.029525,involutus
-5.0380635,6.330784,involutus
-6.6624064,6.4574556,involutus
-4.8339715,6.251919,involutus
-3.5199192,7.1709785,involutus
-1.9403191,7.8887486,involutus
-2.6185498,8.703523,involutus
-1.7983527,8.282454,involutus
-5.9395385,5.1917057,involutus
-0.051261876,10.354861,involutus
-3.0772374,7.8980346,involutus
-3.54292,5.806777,involutus
-1.1942489,8.243429,involutus
-1.3403536,7.9693627,involutus
-0.9286616,8.2793255,involutus
-6.119383,7.0586486,involutus
-1.1917968,7.8356676,involutus
-5.142951,7.9222956,involutus
-3.590294,7.6288424,involutus
-4.047937,6.4441743,involutus
-4.3944516,4.7092304,involutus
-2.1513848,8.492896,involutus
-1.5118778,8.796246,involutus
-3.1136036,6.620247,involutus
-2.9157465,8.127916,involutus
-4.124023,7.433446,involutus
-0.8682155,7.572591,involutus
-5.317885,6.9271135,involutus
-0.2171992,9.771724,involutus
-1.5515133,7.3578067,involutus
-1.3824345,8.310822,involutus
-5.957224,5.6632476,involutus
-0.5824223,8.272061,involutus
-6.492908,5.3340874,involutus
0.56885684,8.184583,involutus
1.101496,8.478143,involutus
-4.925392,7.905771,involutus
-1.5369533,8.670396,involutus
0.42570275,8.531506,involutus
-1.1719162,7.7156863,involutus
-4.1915193,7.4806724,involutus
-3.3009162,8.798106,involutus
-5.025958,6.122633,involutus
-5.125774,5.0822616,involutus
-0.8237582,8.331946,involutus
-4.160801,7.0092096,involutus
-4.666019,6.1534543,involutus
-1.9712709,7.590751,involutus
-1.8858463,7.6713405,involutus
-4.72478,6.885106,involutus
-4.950587,8.633027,involutus
-1.3913381,8.804501,involutus
-4.3089175,8.288805,involutus
-4.85271,5.7503366,involutus
-3.5424368,6.634248,involutus
-5.7588964,5.120644,involutus
-4.4481745,7.6427717,involutus
-0.86623657,8.03416,involutus
-1.6983265,8.494681,involutus
-5.5155153,6.5957847,involutus
-4.447984,6.4636455,involutus
-3.69894,8.99412,involutus
-5.309549,6.436476,involutus
-3.7685783,6.942718,involutus
-6.962314,6.6559973,involutus
-2.7732482,7.514559,involutus
-6.1907167,5.7680097,involutus
1.2967736,8.556015,involutus
-2.56696,7.7169404,involutus
-3.0998702,7.456226,involutus
-4.795834,5.7327123,involutus
-4.913835,6.6655073,involutus
4.906664,8.067646,involutus
-3.9312685,5.3824763,involutus
-5.442677,7.409561,involutus
-4.1345534,6.2595763,involutus
-3.9886134,6.7466593,involutus
-6.84085,6.34256,involutus
-2.017846,8.6686735,involutus
-0.07816509,10.328231,involutus
0.56762314,8.175595,involutus
-4.00073,7.4694076,involutus
-1.9777634,7.7260084,involutus
-4.695221,7.3478494,involutus
-5.4628577,5.486812,involutus
-4.2790475,4.905861,involutus
0.4373935,8.67068,involutus
-3.040244,8.300303,involutus
-1.8515325,7.9263763,involutus
-4.2828894,7.62208,involutus
-3.5292144,7.688469,involutus
0.9403275,8.31804,involutus
-3.8758428,6.1573243,involutus
-1.1320187,8.009858,involutus
-2.8540163,9.123102,involutus
-1.4089444,7.7682886,involutus
-0.50189495,9.545488,involutus
-5.495342,6.474367,involutus
-1.5861924,8.863202,involutus
-1.9598306,7.8316946,involutus
-2.9195983,6.36336,involutus
-4.2925057,7.253796,involutus
-6.8487706,6.288076,involutus
-5.667348,5.828367,involutus
-3.994297,4.813161,involutus
-2.7777274,7.2614284,involutus
3.7869701,7.886537,involutus
-0.8594364,7.8998985,involutus
-3.8820717,7.2594795,involutus
-3.7607825,9.014955,involutus
-3.8201277,9.232613,involutus
-1.5428604,7.3754783,involutus
-3.0193667,7.334753,involutus
-6.8745995,5.533222,involutus
-3.1082547,7.0008144,involutus
-4.7600627,7.4155483,involutus
-3.3484845,6.3986835,involutus
-4.0506353,7.1933393,involutus
-4.083029,7.194584,involutus
-3.732191,8.037352,involutus
-0.86950713,7.3341994,involutus
-3.4341817,8.619669,involutus
-6.079143,5.440254,involutus
-0.45708483,7.7567425,involutus
-5.384746,7.8864584,involutus
-5.0461216,6.7325845,involutus
-1.8644835,7.2829423,involutus
4.464741,7.9284835,involutus
-4.1620007,8.010249,involutus
4.163906,7.7117057,involutus
-2.7806818,7.3854628,involutus
-2.5071402,8.086315,involutus
-2.3862073,8.219286,involutus
-3.396803,8.092515,involutus
-0.33150974,8.882953,involutus
-4.0302887,8.080046,involutus
-0.789269,7.2740555,involutus
-3.2066395,7.233229,involutus
-4.3071527,6.3119283,involutus
-1.1137245,8.405442,involutus
-3.711697,8.280112,involutus
-1.859946,8.689025,involutus
-5.2668357,7.085703,involutus
-4.24625,5.168253,involutus
-1.9803637,8.481967,involutus
1.0530208,8.458464,involutus
-6.67984,5.453934,involutus
-6.2004023,7.123083,involutus
-0.36084932,7.5500555,involutus
-6.0060663,6.0662875,involutus
-2.117094,8.222683,involutus
-0.06508911,8.146699,involutus
-5.096472,6.946622,involutus
-4.263823,4.6154766,involutus
-2.3698478,8.265558,involutus
-0.6037522,8.671835,involutus
-3.3539796,6.929973,involutus
-4.6412063,5.6513243,involutus
-2.5054922,8.286104,involutus
-5.107263,6.477539,involutus
-4.27668,6.2650056,involutus
-1.5379035,8.419996,involutus
-1.818829,7.8211746,involutus
-2.2537174,7.564509,involutus
-4.1716995,6.092824,involutus
-4.649642,8.048783,involutus
-5.989756,6.8529477,involutus
-2.6075587,8.930081,involutus
-4.911133,7.507586,involutus
-3.8854232,5.220721,involutus
-6.4935155,7.080799,involutus
-4.0455203,5.1163735,involutus
-4.682244,8.786346,involutus
-4.413901,7.639802,involutus
-6.006563,6.713547,involutus
-3.8986773,8.547677,involutus
-6.676357,6.749916,involutus
-2.0137575,7.7880206,involutus
-5.9157357,6.285554,involutus
-2.571154,7.3271675,involutus
-1.1449735,9.123918,involutus
-4.253964,6.2857566,involutus
-1.9577212,7.9817233,involutus
-7.1768446,6.132304,involutus
0.2902929,8.646587,involutus
-5.545005,7.431867,involutus
-3.8090608,8.475036,involutus
4.089973,7.687897,involutus
-4.572761,6.561363,involutus
-1.305281,8.571308,involutus
-6.0518517,5.343573,involutus
-4.10759,7.7963376,involutus
-0.08863673,10.448835,involutus
-1.153677,8.417796,involutus
-4.9612107,7.56021,involutus
-2.4299948,8.220344,involutus
-3.4381537,8.151314,involutus
-1.6889608,8.169258,involutus
-3.525729,5.2910185,involutus
-4.3285804,7.567787,involutus
-3.7753346,8.21099,involutus
-5.196284,6.622514,involutus
1.0369936,8.173853,involutus
-3.4123092,6.420278,involutus
4.383906,8.034477,involutus
-0.40865615,8.008049,involutus
-2.9201522,6.869573,involutus
-5.0054,5.222595,involutus
-5.7761707,5.6194506,involutus
-3.8464663,8.051747,involutus
-2.665311,6.765094,involutus
-2.518771,6.681919,involutus
-4.6704965,6.5123005,involutus
-2.8517313,6.941377,involutus
-5.5990067,6.155553,involutus
-5.7212396,5.730381,involutus
-5.2084703,7.0531898,involutus
-3.8155444,7.5618253,involutus
-1.5924144,8.413899,involutus
-2.5546803,7.428197,involutus
-4.3328705,8.301633,russula
-2.3840842,8.198628,russula
-5.919134,5.860787,russula
-3.826851,8.4493475,russula
-6.5645514,5.875047,russula
-4.026363,9.307363,russula
-6.0693507,7.1648846,russula
-4.204755,9.10014,russula
-4.5617704,7.988386,russula
-4.0109153,8.453433,russula
-4.869787,7.31712,russula
-1.7273422,8.049047,russula
-0.76403886,8.626881,russula
-1.6378028,8.673472,russula
-3.0889926,7.0363727,russula
-4.0810266,8.025265,russula
-5.331599,6.7551045,russula
-2.1148212,7.369867,russula
-3.125994,8.961963,russula
-1.5337449,8.704601,russula
-4.470797,6.517376,russula
-1.0034986,8.760474,russula
-3.8854697,9.150666,russula
-4.6986823,8.107136,russula
-4.2028203,8.807766,russula
-6.9503317,6.646051,russula
-6.7167597,5.778131,russula
-4.6962852,8.469396,russula
-5.7548494,5.883208,russula
-4.3264894,4.649211,russula
-1.8364153,9.096803,russula
-2.5524867,7.848121,russula
-1.4169534,8.217899,russula
-4.1464934,8.085996,russula
-3.7789733,8.688051,russula
-3.4906862,7.663719,russula
-4.273452,7.219789,russula
-5.8886204,7.015463,russula
-7.182946,6.1338034,russula
-3.4818754,7.733347,russula
-2.858109,7.4328427,russula
-3.2536316,8.304062,russula
-3.775706,6.4659534,russula
-5.508423,7.110511,russula
-3.0459902,8.062258,russula
-7.4266496,5.8736625,russula
-2.9866123,8.107986,russula
-5.1224456,4.9956245,russula
-2.3731308,8.0546875,russula
-4.633111,6.3964577,russula
-6.9291778,6.587094,russula
-2.3241608,6.8012815,russula
-3.9875338,7.878487,russula
-4.0269938,5.446174,russula
-4.8784833,6.3234763,russula
-1.5987368,7.552382,russula
-2.699075,7.6586194,russula
-1.6202046,7.68606,russula
-4.4278197,8.148062,russula
-0.6258563,9.071175,russula
-1.4563315,8.142679,russula
-3.632027,8.02885,russula
-6.067442,7.625425,russula
-3.74013,8.180264,russula
-6.2602916,5.767678,russula
-2.9353948,6.6578093,russula
-4.612841,6.380985,russula
-3.12393,7.3100715,russula
-4.593515,5.208795,russula
-6.3508086,6.625396,russula
-3.499609,8.022667,russula
-3.2346005,6.7705827,russula
-3.6223855,5.8855805,russula
-4.4965677,5.6682234,russula
-3.8915987,7.742199,russula
-5.828215,7.2978497,russula
-4.281261,7.8643413,russula
4.854993,7.7854943,russula
-4.7535243,5.9141335,russula
-3.9599385,8.634376,russula
-5.8672557,5.738088,russula
-3.2868927,6.752677,russula
-2.8722146,6.6780534,russula
-4.024305,5.905051,russula
-1.9488922,9.212715,russula
-3.2501602,7.4018674,russula
-6.531058,6.4845214,russula
-2.4191773,7.221743,russula
-5.302662,6.4705315,russula
-3.7099154,9.168374,russula
-2.221113,7.128475,russula
-4.7349873,7.900091,russula
-3.2432842,8.500704,russula
-5.727864,6.628759,russula
-6.832522,6.6834893,russula
-4.806738,6.213759,russula
-3.8625546,6.281317,russula
-4.952164,5.1471868,russula
-6.622295,5.790936,russula
-5.4882374,7.1029096,russula
-3.894296,7.997555,russula
-6.903745,5.453436,russula
-3.0496116,7.5760627,russula
-3.2566133,7.646178,russula
-6.2560353,5.5133634,russula
0.020079263,9.06051,russula
-5.513309,5.6945367,russula
-0.9628875,8.910839,russula
-6.4249988,5.4377127,russula
-0.8868077,8.4040575,russula
-5.712151,7.3394923,russula
-1.1293353,8.037472,russula
-4.6112924,5.595409,russula
-2.220262,6.7735257,russula
-3.7311907,7.2858405,russula
-2.923988,6.5581875,russula
-7.200073,5.7050176,russula
-4.6456375,7.9882092,russula
-3.642651,7.16216,russula
-7.3889804,5.88259,russula
-3.7941418,8.248907,russula
-3.9484742,9.1958885,russula
-4.868929,7.5154004,russula
-7.222589,5.6426134,russula
-6.634731,6.205725,russula
-0.7081245,7.472629,russula
-1.4603949,7.568138,russula
-4.7896743,8.072118,russula
-6.2671704,7.191403,russula
-4.4611692,8.168418,russula
-6.6405735,5.5683637,russula
-5.538093,5.827913,russula
-4.1058874,5.9179664,russula
-1.939375,7.8113685,russula
-2.9501607,7.7797275,russula
-5.6340666,5.2951407,russula
-2.4890285,7.0364017,russula
-7.096721,5.8084908,russula
-3.1634855,7.025992,russula
0.63388497,7.852203,russula
-6.5176034,5.5625486,russula
-3.2216902,7.991221,russula
-6.063009,5.7602115,russula
-6.346451,5.9030657,russula
-4.5479007,5.559717,russula
-7.057584,6.2071066,russula
-0.069048576,10.339345,russula
-0.50117856,8.0264435,russula
-4.409982,7.586368,russula
-4.250188,5.8255763,russula
-4.186398,7.545764,russula
-6.6821284,6.983607,russula
-4.503287,7.8917794,russula
-4.4884224,5.8190413,russula
-3.6064234,8.470748,russula
0.30589032,9.012071,russula
-4.422876,6.567732,russula
-5.0433006,6.030426,russula
-5.6249847,6.1395564,russula
-4.9169426,7.960152,russula
-5.2903843,7.080433,russula
-7.070624,5.6693277,russula
-5.6067147,5.837391,russula
-1.3392651,8.188265,russula
-2.1891527,7.560141,russula
-6.70685,6.122823,russula
0.83988357,8.710864,russula
-3.9544609,8.943508,russula
1.7767396,8.2758875,russula
3.6894436,8.371488,russula
-5.4269447,6.0591154,russula
-7.2127204,5.7258706,russula
-5.228283,7.6376696,russula
-5.8963733,7.153735,russula
-3.9653044,9.059269,russula
-3.5920725,8.933896,russula
-5.64053,7.500808,russula
-6.27254,5.5155993,russula
-0.23212107,8.862665,russula
-1.0892056,7.703101,russula
-0.03079592,10.400221,russula
-5.160805,7.914516,russula
3.986508,7.9587197,russula
-4.3620768,7.703712,russula
-1.1785761,7.98692,russula
-3.3462276,8.142102,russula
-3.9982898,5.3119936,russula
-4.9032025,6.1320834,russula
0.6229298,8.304064,russula
-0.10043226,10.203655,russula
-3.7214103,9.342269,russula
-3.7349036,9.011262,russula
-3.7633421,8.113218,russula
-1.827027,7.180574,russula
-4.8476033,6.405187,russula
-3.857264,4.97117,russula
-4.643323,8.092632,russula
-3.934429,6.7916956,russula
0.17269793,9.226745,russula
-6.018369,5.7919583,russula
-6.0056043,6.3322787,russula
-4.9494343,7.7757587,russula
-4.0125027,8.130916,russula
-3.8677444,9.170482,russula
-7.243621,6.081857,russula
-1.3827547,7.6632447,russula
-2.8338614,8.12536,russula
-2.4034178,7.8339615,russula
4.26641,8.362103,russula
-5.7925234,5.543686,russula
-2.8067372,8.016611,russula
-2.362894,6.847955,russula
-3.891435,7.5217175,russula
-6.432081,5.3949094,russula
-6.6627574,6.3228,russula
-7.013433,6.194605,russula
-1.9886619,7.081927,russula
-2.4597507,7.568172,russula
-5.003692,7.7536316,russula
-7.2969065,5.7895985,russula
0.1796004,9.078301,russula
-7.096956,6.1708956,russula
-6.935946,6.47861,russula
-4.0471687,7.826923,russula
-3.733317,8.553211,russula
-6.9230247,6.4695983,russula
-6.0843997,6.0128336,russula
-5.7179255,6.2038045,russula
-4.142694,8.02994,russula
-2.2372901,8.458974,russula
-7.1937213,6.145576,russula
-4.8966665,6.4476223,russula
-1.8586348,8.535724,russula
-4.274178,8.020748,russula
4.2648625,7.863951,russula
-3.96231,6.52077,russula
-5.066314,6.3779674,russula
-1.3982277,8.127246,russula
-1.769128,8.499767,russula
-4.8787484,7.876637,russula
