t-SNE 1,t-SNE 2,Class
-13.439474,-3.7404244,procera
-3.1912189,-11.995403,procera
31.563309,0.053350415,procera
-3.7229025,0.11737482,procera
-24.256207,-1.2387835,procera
-8.85156,-1.6951095,procera
-8.816717,-0.2637632,procera
33.40997,0.7450513,procera
-7.9542007,9.274609,procera
-3.6544125,-3.8334396,procera
-21.094894,4.344065,procera
19.190277,-12.255703,procera
-12.700376,3.9656665,procera
1.4297326,1.0751879,procera
-1.0352094,-8.162154,procera
-16.79589,3.383718,procera
9.791582,-10.579443,procera
-1.3453122,-4.842072,procera
-21.633747,-8.766433,procera
-8.911455,9.364225,procera
-2.8433652,-3.384328,procera
11.2263775,-2.8383634,procera
14.896918,-2.91523,procera
-3.7844765,-0.03719179,procera
-9.587128,-4.181462,procera
-2.4871325,-3.364236,procera
-1.8159527,-2.6705883,procera
14.648406,-3.9606245,procera
20.936514,-0.8712851,procera
-1.7447506,0.36193854,procera
-3.8577065,-0.67041326,procera
18.263847,-2.5137818,procera
-21.135443,2.6723015,procera
12.452746,-2.5607514,procera
32.750477,0.06788986,procera
9.501225,-1.608569,procera
-1.9679254,8.595217,procera
-7.231141,2.951673,procera
-22.448318,5.2836847,procera
-6.704228,0.9729573,procera
-12.759058,-12.703527,procera
0.9006079,7.0754547,procera
-8.7420845,1.4798635,procera
12.140951,-3.378019,procera
15.515537,-4.8018274,procera
-1.0923533,-8.243702,procera
-9.495969,-0.08039537,procera
-1.0907335,1.5617921,procera
28.85799,1.8933312,procera
19.897285,-1.3789519,procera
12.008801,-1.5905935,procera
13.739469,0.13725324,procera
32.71514,-0.3983077,procera
5.275253,-3.9742577,procera
-4.9749165,2.5867918,procera
-17.279072,4.007417,procera
9.375141,2.745754,procera
-12.347285,-6.7624726,procera
-0.46408278,-8.373376,procera
-13.004502,-13.684322,procera
18.61132,-8.78847,procera
-9.163047,2.2845252,procera
-1.4717627,-5.629531,procera
4.387975,7.354036,procera
-10.769747,3.206405,procera
-8.911337,-1.0126799,procera
9.959212,-2.2583945,procera
15.573818,-3.9053373,procera
-10.292986,-0.97857577,procera
-21.404762,7.0383606,procera
16.468014,5.715325,procera
-9.074786,-3.4117506,procera
-4.4467487,-9.576152,procera
17.111431,-1.6622419,procera
-14.211371,0.62536687,procera
-2.496728,-8.980356,procera
-1.3833009,-11.215011,procera
-5.5787764,-2.4140205,procera
17.59348,-1.2619951,procera
10.926623,-0.44105357,procera
-9.089107,-2.5789263,procera
4.0716696,-1.1409622,procera
-18.383703,4.8642373,procera
-10.4950695,1.2304193,procera
9.365897,2.6458962,procera
-21.270575,1.530004,procera
9.504237,0.5789456,procera
1.4511826,9.432002,procera
-2.3907125,-1.2772299,procera
-17.51145,-11.817699,procera
-1.76744,-5.9122934,procera
-2.1651351,-11.499738,procera
10.360561,1.1310946,procera
-1.0641333,-8.007775,procera
18.128695,-1.3629504,procera
32.68483,-0.8197126,procera
31.250225,-0.85441,procera
-11.91146,-1.1979976,procera
-1.7037586,-11.194633,procera
-4.7133913,-1.5350676,procera
5.167847,7.2134957,procera
3.383171,14.630329,procera
18.554714,0.28868422,procera
-10.355522,-2.2435079,procera
32.853844,0.43746337,procera
-7.6390886,3.3724456,procera
-13.305547,5.181603,procera
-19.383406,-4.3351765,procera
21.708199,-0.9217631,procera
23.046583,0.2769622,procera
-6.8819175,3.1580002,procera
10.323534,-2.2947578,procera
-21.646946,-8.698925,procera
-19.434767,-8.047245,procera
26.967403,1.0947094,procera
1.3592691,-8.281335,procera
17.951244,3.3699358,procera
1.4089684,-1.3424463,procera
5.3010683,1.8432705,procera
-4.00175,-0.0566244,procera
18.98007,-12.361791,procera
5.5490565,-1.4130405,procera
33.37169,1.0645581,procera
9.1046915,-8.461643,procera
3.2410803,0.9825108,procera
-1.1164628,-5.2325096,procera
-2.005192,-5.2848253,procera
-0.72062963,8.894632,procera
-13.18675,3.440039,procera
34.972927,-1.967328,procera
-6.7372603,7.2968535,procera
-4.9020114,0.04653968,procera
1.205687,-0.36933622,procera
8.456805,-1.6679434,procera
32.563393,2.3145382,procera
-0.80827945,-6.0944934,procera
10.0124655,-5.8917193,procera
-10.373538,-1.7386194,procera
-17.119753,6.0249414,procera
-11.431114,-2.9629493,procera
9.807574,-2.0639307,procera
-9.243013,2.6353436,procera
8.331341,0.9213429,procera
-9.4959755,-13.899267,procera
28.87812,1.5204253,procera
19.58304,-1.7215618,procera
-10.128662,-1.0183067,procera
29.118181,-0.15605478,procera
9.262849,0.47614557,procera
32.344524,-0.25485668,procera
8.728136,5.397375,procera
-11.581184,-11.761155,procera
-9.572282,-3.7120078,procera
22.021864,-1.5082141,procera
7.1377745,-2.1775866,procera
-12.279378,2.5332048,procera
-7.009895,-7.710927,procera
3.5025651,10.128196,procera
0.9472554,1.2139695,procera
19.541113,-6.2417507,procera
-16.787022,4.3553214,procera
17.25231,0.31095377,procera
7.246363,0.20708509,procera
15.59301,-5.0613737,procera
1.7032808,8.855312,procera
19.385311,-6.4452515,procera
-15.153048,-8.165788,procera
-0.96168584,-11.433243,procera
-7.4109616,12.0516405,procera
3.1714094,-1.195588,procera
15.338296,-3.1207652,procera
-16.418262,2.7216582,procera
-20.6683,2.5550396,procera
30.777155,1.9040025,procera
-1.7116272,-10.652506,procera
1.9195272,-3.9828894,procera
20.37215,0.0054560862,procera
-23.423882,2.7020705,procera
3.2337863,2.4650364,procera
-6.6471868,4.4993587,procera
2.426054,-2.4606757,procera
-10.023649,1.2740535,procera
-1.7105286,-0.3284057,procera
11.336938,6.9369473,procera
8.944327,-1.7765182,procera
-1.0457398,-8.338383,procera
32.793217,0.5459489,procera
1.1299392,-1.6580482,procera
16.126719,-0.51717705,procera
-2.8026,-4.8625402,procera
-3.1042974,-0.38333023,procera
0.9022155,-0.38041174,procera
-7.09892,1.9468946,procera
32.303856,0.045587063,procera
6.4699807,-2.841352,procera
15.249663,-3.5009763,procera
5.3507743,-0.84223866,procera
31.538137,0.8628206,procera
-1.8739969,-2.8488152,procera
-17.84018,-11.9834385,procera
3.388059,11.167519,procera
13.474925,-11.139928,procera
15.475885,5.5447087,procera
-20.450434,-1.1524171,procera
-4.1351924,-2.1128235,procera
3.3300464,-0.5892309,procera
30.752497,-0.93208545,procera
-8.598058,9.28953,procera
-12.814549,-13.560735,procera
-9.038797,2.0834837,procera
8.748252,-2.263627,procera
-4.902183,-6.1413784,procera
-9.165204,-1.2518339,procera
-9.279476,3.177942,procera
-0.6579731,0.3618265,procera
-12.31818,-2.1060283,procera
19.286425,-1.1983126,procera
-18.42577,5.452673,procera
15.247449,-3.482073,procera
10.038215,-0.03784438,procera
-22.056614,4.1559596,procera
-0.07083796,-10.645174,procera
3.1650794,-5.383537,procera
-9.789481,2.0124502,procera
-7.639271,7.417397,procera
-10.753648,5.500749,procera
12.737997,2.181245,involutus
4.105752,5.8569765,involutus
-16.22428,-1.9730178,involutus
-9.86974,2.7654266,involutus
20.20085,-2.1809204,involutus
1.1845537,3.4689517,involutus
-23.463362,2.6555603,involutus
2.180986,-0.151806,involutus
-6.9066033,8.45667,involutus
-10.971238,4.2562814,involutus
-11.401936,-3.856308,involutus
-18.170532,-3.5317385,involutus
-17.036955,-1.728536,involutus
-11.484472,8.221265,involutus
5.2290606,-1.9764769,involutus
-0.11600291,0.20098941,involutus
10.825241,-3.8846238,involutus
-5.4384375,7.2072444,involutus
13.029715,-4.9800053,involutus
-22.082367,-10.671096,involutus
-17.43817,-4.4181185,involutus
-11.517132,-3.7757318,involutus
-19.299265,7.0790687,involutus
-11.083569,-3.5356371,involutus
-3.3322604,-2.8958323,involutus
9.228225,1.0466638,involutus
4.487962,5.5189676,involutus
6.979549,-1.1732131,involutus
-20.71916,-4.9411855,involutus
19.023561,-11.602491,involutus
2.198119,2.0921557,involutus
-1.917246,-10.436369,involutus
10.957364,-1.4991237,involutus
9.6037445,0.07197848,involutus
12.518052,-0.8019898,involutus
-14.904635,4.2168694,involutus
9.738668,0.5585989,involutus
-20.15539,-10.582377,involutus
-2.1003678,1.6642394,involutus
-7.6243973,-3.9516144,involutus
-10.396672,-13.744177,involutus
6.6818023,0.03834266,involutus
8.970836,-1.0969385,involutus
-0.48975512,-7.873227,involutus
1.944694,2.8356361,involutus
-4.9214067,-7.838161,involutus
13.432628,-6.0654445,involutus
-9.498363,5.532457,involutus
18.129599,7.579665,involutus
0.8120468,-6.9505877,involutus
8.9047,-3.1831727,involutus
-18.778429,-2.1467307,involutus
13.308381,-1.4707596,involutus
-21.271082,-0.8423557,involutus
19.112696,-1.9425594,involutus
20.880959,-0.25875357,involutus
-5.0201917,4.089694,involutus
8.521233,-1.6368779,involutus
18.86048,-2.334036,involutus
10.709621,-4.023109,involutus
-3.6078815,0.5929014,involutus
3.0437684,6.053358,involutus
-11.279007,-3.6447523,involutus
-16.116625,-8.295978,involutus
11.011062,2.3108625,involutus
-7.0512943,1.4277623,involutus
-11.313198,-5.859077,involutus
6.659638,2.1033776,involutus
5.684591,-0.5541718,involutus
-6.766641,-9.761761,involutus
-4.139018,13.122691,involutus
9.144095,-1.2142015,involutus
-2.600305,6.6804605,involutus
-7.528603,-10.379259,involutus
-6.7587566,-0.7856209,involutus
-19.9144,-5.170493,involutus
-4.556035,3.243654,involutus
12.506652,-3.955792,involutus
5.9843006,1.5623267,involutus
-15.56304,0.52102554,involutus
-7.1575613,-2.971143,involutus
1.3104072,7.7490606,involutus
-11.615687,0.49388835,involutus
-3.7392592,-0.22620308,involutus
-17.72615,5.061881,involutus
2.5417268,-3.3521073,involutus
-19.632559,-2.571722,involutus
22.607624,1.2418245,involutus
3.5556352,1.5437477,involutus
1.8479859,15.327085,involutus
-14.203158,-6.428947,involutus
-9.379859,-5.742576,involutus
34.401436,1.6214064,involutus
-7.6692014,-13.3990755,involutus
-5.234094,-0.20786497,involutus
-10.094002,0.092308864,involutus
-7.6540627,2.1587973,involutus
-19.194803,6.2479067,involutus
6.607192,1.5170054,involutus
19.243032,-11.835709,involutus
18.935087,-1.1940227,involutus
-1.8312413,-0.15404232,involutus
4.923283,-7.479775,involutus
-7.7998266,2.6197643,involutus
-16.862236,-6.108281,involutus
-12.27206,-13.44556,involutus
18.482317,0.6069089,involutus
5.3071966,11.122153,involutus
7.711915,2.2648382,involutus
-5.815146,2.0745332,involutus
-0.08732005,1.7052841,involutus
20.185253,-0.34117433,involutus
-9.156343,-1.2521969,involutus
9.762496,0.51763874,involutus
8.561777,8.181536,involutus
9.45118,-4.4571376,involutus
18.081821,-9.05799,involutus
-14.996831,-1.2180789,involutus
12.044178,6.1766605,involutus
7.214601,-3.4564865,involutus
-0.7708693,-6.243221,involutus
-8.241412,-8.328166,involutus
-18.956213,3.1646254,involutus
-16.718904,-5.35788,involutus
-8.393616,-14.746183,involutus
2.1084538,-5.494583,involutus
28.824339,1.5466236,involutus
12.098462,-1.9010925,involutus
-3.9625704,3.4910314,involutus
-1.3225992,7.966168,involutus
-2.4807405,12.03326,involutus
7.778393,-7.487541,involutus
1.8822824,1.3788145,involutus
-22.206163,0.77803063,involutus
0.24260098,-2.258562,involutus
-7.280865,6.446596,involutus
-4.4797177,-13.703649,involutus
-6.1158857,2.9499373,involutus
-6.395477,3.197876,involutus
-1.3091733,2.0445046,involutus
10.40424,-9.395006,involutus
1.705953,6.1991262,involutus
-18.139608,-2.5353253,involutus
15.838359,-3.0870175,involutus
-10.887259,9.007622,involutus
-8.255294,3.8326528,involutus
0.117503054,-6.4498644,involutus
32.238968,1.87906,involutus
4.4475346,-6.731583,involutus
30.974815,2.0228615,involutus
8.554695,13.769199,involutus
4.289596,1.9975928,involutus
4.6888523,0.896375,involutus
2.7825205,3.027564,involutus
15.237297,2.7921429,involutus
-0.28420326,3.7426705,involutus
14.496785,-4.3237762,involutus
-4.1629853,-0.93343717,involutus
-6.5030894,-11.6973715,involutus
8.660383,-4.3847466,involutus
0.22409275,3.8563504,involutus
7.920026,-1.394434,involutus
-10.578305,4.94845,involutus
-11.640396,-11.498135,involutus
6.4975166,1.0701277,involutus
20.510403,-0.30189604,involutus
-21.146584,0.15815471,involutus
-15.630759,7.0120425,involutus
17.524355,-4.284766,involutus
-16.92503,-1.8754843,involutus
5.7047405,2.9248393,involutus
16.399124,-2.5148575,involutus
-8.948573,5.6240106,involutus
-10.228899,-14.205227,involutus
5.6453424,-3.0790393,involutus
10.5647,-5.9305124,involutus
-10.384563,13.97984,involutus
-12.659951,-8.437678,involutus
8.558441,13.750409,involutus
-10.296583,-5.522816,involutus
-8.914928,0.5154002,involutus
8.684886,-1.4372851,involutus
7.239356,-2.9830487,involutus
8.695372,0.6106337,involutus
-9.701539,-2.982967,involutus
0.2437794,-14.70544,involutus
-14.632424,8.273926,involutus
6.7254276,5.4582653,involutus
-6.373541,2.3813388,involutus
-10.494395,-11.957869,involutus
-14.308329,6.035998,involutus
-6.2959337,-15.09875,involutus
-4.1218624,13.094328,involutus
-5.9686155,0.9663182,involutus
-14.915422,1.8559043,involutus
-0.67343247,5.5488777,involutus
-16.374294,4.2661395,involutus
6.5689883,3.1514542,involutus
-17.953087,8.611388,involutus
9.373305,11.596865,involutus
14.41216,5.2292833,involutus
-9.439823,-2.254066,involutus
5.9903584,-2.239933,involutus
-21.361673,3.7169616,involutus
18.289398,1.0554119,involutus
-12.379923,5.6106887,involutus
1.4332584,4.6081886,involutus
31.051535,-0.16000748,involutus
-6.5937853,-9.868972,involutus
13.376953,1.8365667,involutus
-20.271236,-4.14338,involutus
-4.408061,2.8054576,involutus
18.765612,-12.883342,involutus
11.008187,-5.7423615,involutus
-5.1929774,1.4173554,involutus
5.6704545,6.287359,involutus
3.6598501,13.092469,involutus
6.842862,-6.1469235,involutus
-1.9706907,-13.005629,involutus
-5.3154244,-2.7371855,involutus
-0.81459236,3.0260966,involutus
-6.4612484,-10.194021,involutus
22.146826,-1.5764356,involutus
-6.699737,-1.4255756,involutus
32.256195,2.5844386,involutus
12.357789,-8.345647,involutus
0.02695365,-4.200942,involutus
-12.544199,-1.1667632,involutus
-13.896146,-1.9447833,involutus
-1.3712839,4.397904,involutus
0.2385881,-4.3908834,involutus
1.1949568,-5.617297,involutus
-6.1939206,-11.419258,involutus
-4.1871796,-1.252334,involutus
-17.963457,-5.00621,involutus
-16.4767,-4.2720685,involutus
-11.654676,2.9849849,involutus
-2.2083278,4.188189,involutus
10.761111,1.6523329,involutus
2.8445554,-2.8722553,involutus
-2.098799,5.556834,russula
5.007084,2.7805438,russula
-17.98198,-1.2059451,russula
2.3748364,4.4090433,russula
-17.920965,-0.52204764,russula
-1.1735611,9.02888,russula
-14.34609,3.5998347,russula
-2.4468107,9.860289,russula
-6.2266145,6.29456,russula
-1.4811215,5.519059,russula
-8.075394,5.112563,russula
9.598398,1.4879389,russula
16.565449,0.7627704,russula
6.5304227,-1.3299745,russula
0.4144783,-2.301325,russula
-1.6066395,2.242928,russula
-8.597127,4.3915315,russula
7.2960186,1.8964146,russula
-15.811437,-14.293629,russula
8.506659,-0.10554305,russula
-12.683862,0.020269573,russula
9.853272,-6.036254,russula
0.85626704,8.335447,russula
-8.928752,6.1336107,russula
-3.4704816,9.219406,russula
-17.80686,4.907722,russula
-20.172293,0.8181656,russula
-4.5120373,7.7513213,russula
-19.730164,-2.6980312,russula
-10.531908,-14.097768,russula
10.60091,7.8306384,russula
3.9111304,2.9381678,russula
9.6426325,-1.6115505,russula
-2.2481077,3.506673,russula
0.5624281,6.338077,russula
-0.039474297,-0.72833157,russula
-7.3499985,3.6914923,russula
-13.827188,3.7094073,russula
-21.317831,4.1688657,russula
-0.95326364,1.664408,russula
-1.384368,-2.3546245,russula
4.2479115,3.8019664,russula
-8.975205,4.6273108,russula
-15.447156,0.3560439,russula
2.8561914,3.03216,russula
-23.236649,2.6443486,russula
2.5924423,1.2722534,russula
-19.081057,-8.63431,russula
4.918663,1.6591306,russula
-11.63794,-0.41130516,russula
-19.58389,4.5872283,russula
0.8488598,-4.818814,russula
-2.6794279,1.2715632,russula
-10.858706,-10.924804,russula
-9.968421,-5.9477167,russula
9.509747,0.7503668,russula
5.3837876,4.776166,russula
6.3623595,-0.039119888,russula
-3.8067327,5.19526,russula
14.7284355,-8.377148,russula
7.5728326,-4.1741667,russula
-0.35127765,2.6559248,russula
-13.593894,10.942913,russula
-4.7488723,-3.2606478,russula
-24.316097,5.534471,russula
-0.08327136,-4.3819914,russula
-12.185773,-10.014596,russula
-5.845284,12.4571495,russula
-14.371348,-11.203864,russula
-15.334743,2.315012,russula
-0.8223389,1.7053674,russula
-3.230293,-4.478374,russula
-9.88263,-1.6937219,russula
-12.611463,-7.738709,russula
-2.2779956,0.8620116,russula
-13.075632,8.517364,russula
-8.401439,12.844511,russula
33.5584,0.9389665,russula
-11.792653,-7.6297927,russula
-1.0916388,6.2558875,russula
-17.745914,-2.0312376,russula
-3.2366936,-5.77511,russula
-0.67956984,-6.076485,russula
-6.252503,-12.126842,russula
13.716105,9.017245,russula
1.6950066,-3.2705355,russula
-16.58438,2.5977857,russula
3.650612,4.1992025,russula
-14.685955,-3.877995,russula
-1.9370868,11.848613,russula
3.3567085,-7.0274463,russula
-5.5901656,3.6446335,russula
3.1664882,5.736124,russula
-15.917559,-0.16162157,russula
-17.76011,4.0100207,russula
-9.174364,0.654726,russula
-8.2132225,-0.42120427,russula
-15.7016735,-8.365307,russula
-20.32085,1.5665401,russula
-10.634,3.514152,russula
-0.81102943,3.6670873,russula
-24.365858,3.629013,russula
5.2788534,12.570411,russula
-2.4414847,14.482647,russula
-18.286667,1.130478,russula
18.135157,3.7281094,russula
-15.775958,-4.8687253,russula
14.1709,3.921825,russula
-20.187931,-0.49525067,russula
13.323331,3.8602529,russula
-11.523933,3.8469849,russula
10.953201,-2.8980677,russula
-17.603262,-7.637667,russula
2.903016,-10.071971,russula
-8.306411,6.6987123,russula
1.425955,-8.70965,russula
-22.590364,2.5962267,russula
-3.7511518,1.5726873,russula
-3.3149211,-1.1455375,russula
-23.462246,2.433667,russula
-1.0723335,2.3256931,russula
-2.0736413,9.220301,russula
-5.3602605,-3.7434192,russula
-24.035727,4.1188655,russula
-19.483934,1.8135651,russula
12.464074,-7.543249,russula
10.047179,-0.6705645,russula
-5.3556566,5.1610837,russula
-16.499315,7.673733,russula
-3.8664806,4.9650154,russula
-20.977562,0.65197957,russula
-13.255695,-0.51161397,russula
-10.971883,-1.0701021,russula
5.5835476,-0.14607605,russula
2.161714,2.012052,russula
-16.296774,-8.294584,russula
2.611767,0.57914424,russula
-21.66973,3.5654013,russula
-2.7165554,-4.4385986,russula
20.701302,-2.5047975,russula
-19.997648,0.3000598,russula
2.219336,0.3249122,russula
-18.871902,-2.3345559,russula
-18.885454,0.5052718,russula
-8.31435,14.326421,russula
-22.879751,6.1151853,russula
18.926544,-11.474173,russula
16.065567,-1.3851501,russula
-4.1430693,2.394804,russula
-11.079803,-0.79512817,russula
-6.412996,7.6974406,russula
-13.800202,2.3856804,russula
-15.210283,-12.654392,russula
-17.576818,-7.6657734,russula
-0.29458213,2.4470048,russula
19.581844,-5.1114106,russula
-11.715794,-4.3021235,russula
-13.079733,-7.8294997,russula
-16.222797,-2.9858313,russula
-16.0242,-13.899075,russula
-10.3990135,3.1887138,russula
-21.961258,2.585847,russula
-14.9598875,-5.748695,russula
11.128112,1.4395965,russula
4.6661353,-8.789088,russula
-18.086914,2.8209174,russula
21.676516,1.9732401,russula
0.097104415,7.8366265,russula
25.06333,-0.23519197,russula
24.40082,1.951216,russula
-14.667497,-2.6384473,russula
-22.902042,2.7022924,russula
-13.421347,1.8591368,russula
-13.044566,3.6233616,russula
-1.4250145,10.076495,russula
2.7129729,6.5697765,russula
-12.680078,6.4959497,russula
-19.346779,-0.8883278,russula
15.680597,1.4118278,russula
9.299782,-8.439464,russula
19.154734,-11.842947,russula
-6.9646683,5.5880413,russula
30.01183,1.0347978,russula
-5.965007,10.270539,russula
10.610081,0.18014444,russula
0.71038043,4.633798,russula
-12.277006,-11.492427,russula
-11.278862,-6.621514,russula
20.205795,-2.886828,russula
19.044628,-11.028983,russula
-1.1007813,11.364245,russula
-0.06876021,7.6111736,russula
-3.4625788,3.196044,russula
7.5082517,-8.120018,russula
-8.811785,-5.1897426,russula
-10.788181,-12.650771,russula
-2.666167,2.7000313,russula
-8.301843,-4.176667,russula
19.57669,-5.1388745,russula
-18.300375,-1.1945709,russula
-16.838856,-1.4244479,russula
-6.8609414,13.471181,russula
-0.9229831,3.559,russula
-2.6459134,12.539564,russula
-22.127539,4.468572,russula
10.441821,-1.0304158,russula
2.9520593,1.5568063,russula
4.167533,-1.6133168,russula
32.132133,5.093114,russula
-18.234644,-1.9801265,russula
2.2591329,1.3445671,russula
2.7473717,-7.731011,russula
-7.3472953,10.791689,russula
-20.561304,-0.35464045,russula
-19.463503,2.5286899,russula
-19.952198,4.6031837,russula
3.600878,-8.185423,russula
2.9872606,-3.1447113,russula
-5.422376,5.908237,russula
-23.051462,2.9166367,russula
19.574076,-5.125819,russula
-23.889565,1.0556277,russula
-18.39709,3.4759936,russula
-1.1086792,2.4068425,russula
0.9064046,5.4532423,russula
-17.843937,3.7893696,russula
-21.242563,-3.4355826,russula
-16.631077,-0.78292406,russula
-1.6659971,2.295834,russula
5.9505644,1.1709844,russula
-21.00425,5.3899803,russula
-12.742667,-0.14328577,russula
8.122786,-3.262129,russula
-0.6661695,-2.691772,russula
31.62635,1.3906236,russula
-7.5617285,-0.46139216,russula
-12.867992,-0.17005521,russula
10.2026,2.2568033,russula
6.519869,-1.8023561,russula
-4.7805753,3.8367403,russula
